book_id,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
4568,351,1454,7115,10971,7026
4569,544,1404,5155,9914,11725
4570,309,1389,6719,10604,5062
4571,121,394,2715,8364,11798
4572,1350,3689,10288,10540,7063
4573,1090,2001,5536,7936,12063
4574,197,554,3789,9702,11048
4575,275,735,4007,7408,12389
4576,157,1125,7307,14372,11286
4577,650,2763,9095,10844,7288
4578,152,750,5606,9264,8794
4579,653,2409,7964,8085,6890
4580,379,1457,6461,10409,11861
4581,1635,2131,5900,10740,12781
4582,826,1803,6465,10358,8191
4583,1343,3309,8010,7121,3946
4584,192,797,4309,8746,8415
4585,257,704,4006,7301,9314
4586,325,1009,5991,9984,7510
4587,603,2132,8452,10977,11821
4588,450,1313,5888,8773,8410
4589,152,403,2813,10219,12965
4590,138,995,6682,11097,6666
4591,1105,1308,2629,4143,9074
4592,1373,3640,9601,8899,5202
4593,137,583,3686,8137,16181
4594,548,1293,4361,8772,11087
4595,108,447,3338,10824,10416
4596,335,878,4137,8941,11874
4597,256,673,3575,7950,11516
4598,382,1556,6837,8766,7383
4599,216,415,2352,8063,17717
4600,395,1837,7384,8949,4950
4601,711,1454,5260,10269,11909
4602,656,2197,6541,8632,6831
4603,507,864,2917,5518,12010
4604,698,2078,6831,11018,13275
4605,285,1118,4903,9203,7720
4606,344,1120,4491,8073,9501
4607,562,1587,4282,7290,7010
4608,251,1102,6119,9662,8379
4609,488,1317,5296,9901,7882
4610,1614,4256,8549,7467,3593
4611,235,953,5880,12372,15269
4612,1466,2468,6162,7873,6093
4613,670,2000,6581,8945,7695
4614,1958,4099,6121,4059,1356
4615,506,1422,5164,9120,8396
4616,100,448,4156,9279,8915
4617,166,393,2689,11368,14306
4618,177,691,4347,10020,8558
4619,161,977,6081,10190,11326
4620,247,544,2941,7599,9216
4621,274,905,4489,10581,7808
4622,322,873,4346,8146,8636
4623,428,1266,5494,9196,6307
4624,1156,1771,5108,9436,11275
4625,526,1426,5315,8460,7378
4626,437,1262,6138,9555,7561
4627,151,717,4430,10410,9661
4628,1026,2906,7633,7894,3591
4629,788,2989,8970,8786,3085
4630,265,973,7194,11713,8632
4631,307,1356,6691,9050,4769
4632,521,1355,5016,7399,8665
4633,986,3302,8513,7839,4989
4634,484,1234,3919,7306,10518
4635,508,1627,5331,7694,4914
4636,146,791,5453,11207,7512
4637,456,1562,6905,12937,12809
4638,259,739,3206,7909,11831
4639,535,1631,6484,8078,5285
4640,196,540,2527,7278,10411
4641,323,721,4257,13024,23885
4642,123,587,3748,8962,11851
4643,249,759,3148,7143,9000
4644,521,1455,5496,10324,13659
4645,535,1283,6430,10402,11101
4646,301,839,4244,6966,13351
4647,160,788,6793,10462,7876
4648,1432,1934,4764,7699,14731
4649,322,987,4006,6599,11509
4650,266,798,5218,10585,13132
4651,59,384,3117,9985,11601
4652,697,2153,7867,12854,12006
4653,367,427,1479,4620,15820
4654,762,2021,5503,7777,4818
4655,817,2634,8930,9261,8537
4656,465,1763,6852,10866,13368
4657,218,636,3830,7644,7543
4658,312,1210,6238,8064,9242
4659,1759,2707,5435,7086,12540
4660,218,658,3173,7178,8836
4661,380,517,2206,6529,10970
4662,254,989,5345,13011,17483
4663,409,977,3435,6486,7879
4664,294,1037,4683,8266,7602
4665,282,886,4024,7089,9766
4666,484,2229,7572,8439,3342
4667,265,669,3360,7501,12717
4668,602,1105,3563,5178,11093
4669,436,1474,6210,8697,12916
4670,297,1019,4453,8478,10660
4671,319,1334,5970,8769,6463
4672,384,895,3016,6807,11511
4673,145,764,5633,11171,8361
4674,271,1016,4416,9664,8967
4675,204,804,4240,8379,10934
4676,723,1012,2763,4996,7231
4677,448,1090,3841,6139,8503
4678,225,917,4913,8356,9057
4679,1033,2379,7487,10154,12388
4680,158,975,6098,10514,11143
4681,420,895,3873,8034,9244
4682,221,887,5260,10352,7571
4683,137,741,6322,13451,11171
4684,365,1331,5253,7277,6324
4685,885,2694,6618,7567,3692
4686,417,1313,6292,10981,8062
4687,270,1555,8870,10716,8953
4688,149,374,2508,7916,9630
4689,599,1064,3337,4810,11928
4690,264,836,4219,6418,11029
4691,268,712,3554,7631,9763
4692,188,921,4789,10513,7570
4693,291,998,5222,11128,13190
4694,843,2269,7212,6985,6117
4695,651,1997,6288,7044,5309
4696,118,373,2743,8298,9829
4697,724,1843,6109,8396,4516
4698,305,1311,5696,9945,14122
4699,421,1364,5148,7135,5214
4700,105,592,4260,9855,10209
4701,376,1192,5239,6831,6256
4702,361,725,3052,5911,9630
4703,223,710,4491,10035,8737
4704,580,1359,4448,8189,7520
4705,335,958,4840,10417,10932
4706,803,842,2705,6635,8771
4707,631,1518,4598,6382,7148
4708,278,151,877,4460,13194
4709,201,927,5305,7078,10896
4710,1096,2352,8632,13038,9495
4711,404,1174,4551,8709,7464
4712,376,1573,7466,11106,11471
4713,297,1476,7077,8668,5663
4714,267,965,5404,12936,10089
4715,1176,1550,4112,6538,6253
4716,811,2302,7461,9137,7053
4717,259,890,3949,6976,9347
4718,605,1032,3822,11031,17500
4719,261,671,3692,6749,8566
4720,178,557,4117,9617,11202
4721,224,452,2163,6640,12134
4722,157,798,5304,8767,7309
4723,1034,1900,4883,5545,6193
4724,551,1705,6951,9434,4071
4725,510,769,3476,8242,7159
4726,174,543,2822,8081,11857
4727,688,1489,4643,6790,7899
4728,123,963,7616,12892,8618
4729,756,1388,4696,6450,10014
4730,370,1518,7953,10973,9934
4731,156,421,2190,6333,11993
4732,835,1757,6253,8021,6335
4733,344,1201,5117,7759,7146
4734,424,935,4437,9923,7611
4735,553,1078,4453,6801,7407
4736,490,1429,4814,7121,5159
4737,745,1545,6365,10778,9416
4738,484,1236,4764,9220,15810
4739,63,406,3250,9534,12846
4740,90,390,2914,8043,7627
4741,267,770,4381,11203,14791
4742,191,807,5002,14634,20632
4743,444,651,2157,2953,11849
4744,415,1483,5128,6427,5736
4745,69,714,6245,10075,5078
4746,307,1229,5312,8075,8051
4747,1150,2008,5888,8262,8959
4748,466,1291,4735,6684,7164
4749,173,399,2593,7279,8771
4750,277,661,3284,8965,10889
4751,303,618,2811,7216,15408
4752,537,1283,4891,11325,13587
4753,427,1395,5415,8710,8044
4754,299,1349,6724,9334,9151
4755,2418,3239,4817,5723,6971
4756,596,2010,5828,6174,3959
4757,68,505,4878,11770,14219
4758,281,1132,5353,8174,7712
4759,317,1123,5386,8488,5987
4760,521,987,3072,6054,7053
4761,212,657,3437,8916,16700
4762,569,1711,5386,7654,5538
4763,794,1747,4883,8198,6069
4764,401,1331,6108,12239,14314
4765,530,858,3138,4859,5344
4766,1219,2033,5555,6124,9483
4767,323,872,4268,7381,5301
4768,164,867,5265,8697,6543
4769,522,1543,5490,8464,5545
4770,1030,1238,4237,7808,12745
4771,169,555,3623,8819,8665
4772,1489,2856,6816,7822,4949
4773,154,522,3161,7526,16348
4774,259,702,3341,6638,9426
4775,216,826,4450,10390,14688
4776,153,391,1834,5695,11225
4777,287,1072,4609,8091,8986
4778,652,431,1082,1909,19162
4779,336,913,5780,10003,8319
4780,1162,1589,4059,5271,6657
4781,102,589,4620,11491,18007
4782,295,1064,5244,9193,10883
4783,425,1428,4526,8809,8142
4784,2342,3586,6580,6319,2641
4785,844,1426,3427,4138,6712
4786,346,1001,4700,9791,6539
4787,354,1299,5217,7393,5381
4788,421,1188,3995,7181,5329
4789,640,2073,6435,7414,5990
4790,479,2316,7397,8433,3522
4791,316,1495,7798,9786,9539
4792,1195,2160,4894,5257,7042
4793,661,2299,7318,8016,3890
4794,155,520,3918,9155,9886
4795,275,1151,6024,7117,6248
4796,268,616,2724,5214,9847
4797,416,1887,7564,8950,6530
4798,95,284,2282,7668,9978
4799,240,1390,6250,9329,8639
4800,138,613,3904,7989,9556
4801,262,1108,6094,12314,14843
4802,110,574,5338,11158,9146
4803,391,774,4261,10710,8542
4804,907,1248,4590,9980,16644
4805,145,684,4073,10851,17558
4806,116,320,2100,7539,12593
4807,617,1596,6661,13470,13072
4808,174,1149,6238,9437,5976
4809,461,1524,4860,6697,3728
4810,358,1059,4375,7826,6294
4811,265,555,2404,6214,10888
4812,323,756,3161,4231,13608
4813,286,1396,6763,7906,5262
4814,244,525,2713,6883,12142
4815,486,1685,8274,9879,7138
4816,168,934,5778,13344,17370
4817,221,740,3490,10240,19350
4818,716,1673,4895,5984,7197
4819,875,2861,9350,11142,9873
4820,1218,2541,6190,6212,7879
4821,1142,2833,8503,10877,12126
4822,203,429,2315,5491,10376
4823,502,1362,4635,6322,5724
4824,550,941,3694,8369,8115
4825,121,326,2868,8829,9629
4826,285,959,4341,8054,8181
4827,538,1275,5254,9463,8253
4828,181,793,3703,9341,7160
4829,393,1233,5036,6730,4495
4830,287,1123,5153,10792,15535
4831,412,847,3501,8419,12499
4832,642,1298,4729,7511,8871
4833,464,1612,6583,13099,15450
4834,652,1846,5934,8198,4847
4835,115,470,2621,5115,5184
4836,363,1599,6470,9528,5296
4837,204,671,4257,10159,7395
4838,783,2346,6910,8931,4803
4839,304,1417,6893,9075,5477
4840,682,2138,6540,8485,5383
4841,513,1839,6702,11539,12525
4842,448,2266,7840,9042,5119
4843,407,876,4094,8465,6613
4844,507,1478,7170,10600,9964
4845,2092,2269,5514,5637,5325
4846,123,417,3923,10647,9443
4847,363,1027,4189,6699,12104
4848,163,779,4650,11589,12336
4849,71,442,3034,8381,20636
4850,145,400,2396,6295,10280
4851,396,793,3035,5564,12344
4852,275,1415,7792,14453,8675
4853,589,1955,6145,6690,3764
4854,431,1181,5849,11170,6803
4855,244,1068,4259,6280,8172
4856,453,1370,4914,8149,5155
4857,192,923,5674,12556,15606
4858,605,1611,6457,11021,8112
4859,256,726,3560,7252,9135
4860,143,572,3921,9502,9005
4861,432,1096,4533,7128,6507
4862,199,694,3306,6596,11254
4863,149,905,5294,10674,6540
4864,114,508,2635,7489,9346
4865,490,1799,6443,8370,6759
4866,195,1016,4708,8823,8543
4867,952,2377,6995,9455,11604
4868,354,241,926,2909,14280
4869,156,432,2182,3598,13196
4870,685,1969,7159,8020,6255
4871,123,739,5633,10239,11141
4872,306,1431,5022,5721,3283
4873,862,1983,6288,10625,7370
4874,188,425,2936,9133,11279
4875,448,1260,6239,11091,8973
4876,116,597,4619,10822,9364
4877,588,1341,5981,8275,14774
4878,437,1315,5250,8685,9424
4879,483,1574,6319,8184,4901
4880,301,818,3836,7668,9642
4881,296,541,2525,6492,9908
4882,1359,2821,6379,6548,5367
4883,227,812,4691,5715,11598
4884,212,736,4566,9754,7504
4885,521,1324,4438,9180,8763
4886,195,735,4405,7017,12296
4887,119,486,3209,8656,6516
4888,392,1810,6511,7703,8409
4889,97,367,3225,10865,15590
4890,254,528,3428,6484,10003
4891,116,817,4754,8513,9415
4892,157,726,5185,9708,8128
4893,744,1261,4278,6357,6032
4894,299,797,3397,5721,8237
4895,740,3055,9354,8807,6419
4896,1433,3750,8421,7637,5958
4897,179,608,4683,13371,16513
4898,351,858,3856,8150,10922
4899,841,2715,7877,7336,2517
4900,282,1066,5893,9830,5188
4901,136,863,5965,11564,11785
4902,343,1052,5006,9303,11659
4903,229,1105,5178,8710,5653
4904,149,438,2669,7150,9866
4905,452,2136,8118,7794,3542
4906,576,915,3658,7926,9699
4907,382,875,3657,5951,5966
4908,702,1643,4766,6953,5081
4909,126,717,7040,10549,8133
4910,526,1313,6557,10176,8897
4911,173,279,1678,4957,15679
4912,114,466,3840,10514,9101
4913,318,946,5215,9304,9109
4914,103,689,4053,7235,8197
4915,139,598,4088,8796,7249
4916,126,725,3793,7871,11744
4917,261,669,3264,6086,6518
4918,276,844,4572,12919,16676
4919,361,623,2671,5336,9874
4920,552,2498,8357,8881,3924
4921,91,276,2687,10657,19862
4922,61,358,3873,12121,8820
4923,298,1293,5850,9270,7905
4924,322,1598,5979,6570,3899
4925,365,1225,5215,9721,10062
4926,352,1269,7585,14583,12861
4927,136,495,2844,6861,10424
4928,100,372,2770,10323,10953
4929,617,899,3793,10017,16167
4930,470,1024,3142,4899,10632
4931,190,601,2716,6785,9460
4932,483,1357,4297,7339,6067
4933,115,795,5411,9832,12235
4934,249,703,3854,8755,10205
4935,1818,3325,5293,3211,2721
4936,1552,2022,4042,4592,5741
4937,798,2070,7229,9716,8393
4938,468,1770,6993,9353,5927
4939,201,454,2373,6549,10964
4940,1087,1082,3343,5769,8339
4941,108,727,4322,8252,9786
4942,511,1451,4492,7411,6461
4943,114,348,1785,6029,13527
4944,526,1303,5063,7815,8120
4945,377,879,3394,5477,9212
4946,264,706,3287,9210,19646
4947,310,788,3355,6518,12526
4948,212,737,5067,9753,7155
4949,191,1069,5804,8373,6137
4950,464,985,5290,11982,10204
4951,187,703,3704,5931,7223
4952,374,920,3939,6899,13612
4953,413,779,3215,7627,10515
4954,953,1819,5469,8048,9659
4955,512,1140,4331,8044,7959
4956,1055,2526,6732,6505,3265
4957,299,1329,5744,8740,9252
4958,1126,1938,5496,6966,7803
4959,96,313,2885,8604,14251
4960,368,723,3220,7241,9173
4961,285,635,2715,8989,12640
4962,1797,1750,3986,4039,5967
4963,265,918,3552,7581,8702
4964,425,1098,4097,9941,11279
4965,311,1327,6324,8776,7290
4966,189,589,3854,8938,12960
4967,682,1867,6247,8379,3729
4968,271,715,3110,6104,8633
4969,373,956,3151,7999,7729
4970,133,556,5507,14136,9161
4971,713,1072,3635,8217,13466
4972,263,931,3985,8177,7022
4973,656,2010,5228,7080,5120
4974,597,2154,6703,7892,5422
4975,248,804,4099,7652,10624
4976,211,1245,5737,8781,7276
4977,555,1930,6759,10838,9284
4978,211,819,4365,7675,7211
4979,270,1398,6797,8035,5056
4980,635,1413,3913,5041,5856
4981,481,787,2858,6402,10901
4982,483,1079,3876,5647,10656
4983,275,953,4426,8660,6821
4984,528,896,3526,6724,15921
4985,272,915,5074,9550,13227
4986,487,1470,6164,8220,6043
4987,861,1340,5238,9259,8010
4988,194,729,4017,9377,6982
4989,1274,2728,6361,6126,6740
4990,204,542,2891,6428,11434
4991,1359,2671,4924,4048,3170
4992,1150,4109,8788,6178,3501
4993,125,736,5071,8953,7256
4994,257,953,4430,8727,6643
4995,508,1148,4274,7523,7749
4996,580,1545,5347,8291,7298
4997,96,451,4205,12997,17235
4998,348,690,4023,7989,13204
4999,545,2313,7569,8829,5484
5000,266,690,3868,9459,15632
5001,664,1205,3798,5088,10511
5002,1601,2897,4977,3958,3978
5003,265,812,4050,5630,12222
5004,203,765,4150,8178,8784
5005,584,1127,3881,5692,6924
5006,252,1220,6393,9565,8732
5007,717,2195,7021,8062,5686
5008,315,853,3510,6440,8720
5009,493,1299,4018,7052,8130
5010,131,688,5425,9017,6417
5011,483,1570,5500,7830,4935
5012,218,733,3803,8585,6715
5013,192,740,4446,8588,6206
5014,290,1407,6222,7849,6487
5015,181,757,3846,8761,12108
5016,587,1528,5731,8966,8966
5017,179,567,3319,9425,17034
5018,609,1937,6872,7939,6011
5019,664,1163,2855,5391,9047
5020,454,1004,4422,8278,10192
5021,602,1321,5592,13534,18744
5022,304,1299,5383,9274,8669
5023,852,2523,7160,9288,6804
5024,344,997,3563,6619,8212
5025,398,938,3294,6616,15703
5026,305,1070,4583,6906,7807
5027,422,777,3656,7196,6866
5028,281,757,3667,6038,10631
5029,400,1362,6431,8864,9530
5030,463,1166,4409,6539,8120
5031,284,843,3662,7575,5750
5032,1693,2996,6374,8229,7941
5033,421,1454,6188,9203,5902
5034,669,1921,6150,9683,9578
5035,185,419,2485,7204,8970
5036,567,1125,4570,9591,8938
5037,219,867,3990,7401,5264
5038,1062,1779,4481,4964,6091
5039,524,1640,5547,7857,4644
5040,732,2073,6145,9021,8565
5041,128,923,7844,12209,7868
5042,100,548,4478,10720,13625
5043,176,1252,7439,9864,3888
5044,190,1340,8731,12451,8315
5045,635,2134,6280,7515,5558
5046,599,891,2455,5261,7641
5047,245,774,3644,9104,9490
5048,195,998,5959,10981,13235
5049,109,1035,6595,9959,10176
5050,279,1111,5172,9503,6336
5051,667,1607,6106,8420,5533
5052,90,352,3095,7108,9525
5053,1140,1939,4719,5254,8088
5054,317,927,3868,7794,5374
5055,178,949,5026,8714,7725
5056,373,1157,4425,6333,9324
5057,210,732,3053,6325,6569
5058,580,1708,5141,8268,4979
5059,2184,1771,4050,5805,5283
5060,233,892,4496,8183,13186
5061,197,784,4850,7478,5125
5062,416,1139,5218,9512,10516
5063,285,1115,5664,12312,12631
5064,915,2538,8222,7874,4671
5065,223,926,4516,8859,6955
5066,505,1491,5255,6759,6904
5067,269,1086,5714,9595,7089
5068,184,601,2919,6156,9282
5069,310,814,3632,5564,9341
5070,322,688,2629,5945,8870
5071,173,431,2028,5211,13371
5072,183,1163,5791,8425,6852
5073,118,704,4298,8026,7803
5074,777,1077,4554,10673,29027
5075,548,1840,6689,9091,8155
5076,422,1208,4382,7838,5652
5077,147,791,6011,8133,6697
5078,1192,3587,8352,6128,4143
5079,1015,2807,8396,10194,9862
5080,210,494,3199,8866,8547
5081,495,945,3917,6697,5571
5082,438,1483,6052,8732,5542
5083,178,393,2922,8150,7684
5084,490,1325,4185,7212,6621
5085,560,2098,8153,11561,7044
5086,263,909,4899,8634,6807
5087,1364,3301,7092,5662,2863
5088,394,1655,5586,8738,6683
5089,355,1284,6465,10435,9955
5090,443,1799,6746,9163,5159
5091,350,1283,4893,9755,6726
5092,401,1590,6308,9755,12199
5093,31,206,2659,8813,8871
5094,1390,2619,5606,4596,3895
5095,442,1974,7402,8542,4208
5096,886,1896,6374,11851,12936
5097,141,817,5761,9175,6304
5098,604,820,2611,7372,16617
5099,53,600,4884,9544,10127
5100,183,974,5913,8066,5991
5101,205,420,2329,6920,9672
5102,1007,1322,3113,4738,7457
5103,156,592,3639,8892,6983
5104,1041,2363,6643,7285,7355
5105,718,2186,7881,8737,6217
5106,906,2230,6529,9184,10355
5107,286,542,2943,7085,10215
5108,300,995,4798,9366,8638
5109,89,272,3316,8692,9013
5110,102,198,1815,5798,10518
5111,199,658,3574,10098,12168
5112,209,846,4135,7012,15086
5113,176,388,2454,8876,12385
5114,366,897,5358,8193,8658
5115,348,1580,7610,10205,7072
5116,454,924,2615,5696,11052
5117,122,475,3334,9522,10059
5118,93,541,4650,12077,14702
5119,321,1293,4948,6766,5009
5120,415,1279,4865,8205,5870
5121,126,539,4305,9927,6877
5122,85,562,3216,6417,6322
5123,254,634,3937,7352,6796
5124,185,921,5727,9767,6886
5125,164,640,3251,8893,11633
5126,285,1028,3604,7038,7213
5127,326,1746,7560,9322,3161
5128,684,2040,5390,6336,4040
5129,107,495,4219,11168,9133
5130,376,1004,3175,4154,3963
5131,429,1312,4619,9216,11594
5132,654,1654,4277,5608,5997
5133,749,2332,6182,7396,5034
5134,328,963,3829,7757,9652
5135,148,998,6513,8580,6511
5136,200,652,3562,7165,9366
5137,321,720,3357,11350,21521
5138,250,380,2632,7300,9024
5139,492,2107,8247,9155,7368
5140,418,897,4027,8101,10072
5141,543,1656,6003,7877,6871
5142,202,570,2621,6413,9745
5143,444,971,3555,6251,10648
5144,557,1945,6626,7291,4610
5145,273,921,4971,9367,12114
5146,146,558,2866,7513,9265
5147,136,834,4918,8569,7518
5148,1099,1997,5723,8294,11112
5149,490,1892,6828,7026,4326
5150,241,1057,4746,8145,4161
5151,278,1417,7705,9741,9065
5152,628,1284,4723,7327,8883
5153,315,1121,5633,12760,14915
5154,509,847,3207,5998,7398
5155,332,1076,4235,7029,5038
5156,408,1109,5187,12193,14263
5157,373,1649,7272,7775,4581
5158,98,652,4882,9226,11326
5159,140,695,3785,7526,10843
5160,204,1275,5743,8669,8494
5161,402,1281,4956,8535,4912
5162,242,821,4010,8096,7661
5163,137,606,3630,7013,8239
5164,279,864,4923,8610,7270
5165,158,873,5982,13486,13364
5166,649,2026,6886,8271,6154
5167,110,419,3326,9751,8115
5168,92,620,3632,6933,8121
5169,207,566,2740,6156,12047
5170,236,680,4133,12008,17534
5171,67,288,3247,9186,14011
5172,365,1294,6311,12594,12074
5173,149,478,3126,8557,10177
5174,386,1330,5357,8363,7267
5175,1136,2641,6555,9732,10701
5176,105,871,8903,11616,6632
5177,539,1516,4888,8102,5566
5178,843,1261,5701,12718,11966
5179,109,1071,6847,11548,6562
5180,422,706,3092,7000,7730
5181,229,471,3170,8270,10344
5182,300,860,4005,8126,7840
5183,885,1775,4414,6256,9077
5184,564,1459,8074,11293,5400
5185,189,812,4050,7769,5541
5186,253,931,3953,8318,6254
5187,192,589,3253,8584,7312
5188,373,1777,6633,7889,6563
5189,466,1039,3732,7498,9277
5190,399,1186,4511,9053,13896
5191,565,1956,6361,8275,3427
5192,316,1133,4706,8534,7785
5193,446,1312,4980,7271,10138
5194,130,1117,7226,11740,11941
5195,288,1281,5963,7440,6429
5196,230,695,3655,9366,8347
5197,956,2529,9007,12602,9609
5198,178,855,4506,7900,6013
5199,589,1194,4768,9552,8279
5200,436,1243,4301,7121,9572
5201,165,746,5085,8546,6271
5202,487,804,2827,6191,9607
5203,236,1117,5602,7948,8176
5204,123,564,3482,8298,10125
5205,190,486,2860,6877,11555
5206,193,861,5077,8434,5029
5207,114,149,942,3636,15533
5208,1300,1387,3291,3991,5633
5209,272,1187,5168,7868,6785
5210,224,539,2626,6772,8229
5211,201,718,3541,6512,8584
5212,796,1423,3728,4466,7726
5213,751,1307,3549,4359,9674
5214,128,537,3427,7987,7288
5215,241,711,3595,7289,6706
5216,353,1352,6162,8108,4933
5217,194,674,3196,7823,7857
5218,114,696,4487,10678,16565
5219,1212,2419,6446,10147,11673
5220,265,1519,7323,8605,3704
5221,283,949,6330,11402,10019
5222,186,708,4124,8826,6921
5223,1019,1637,4720,8846,12370
5224,365,1221,5155,9034,11947
5225,177,576,3676,7145,7229
5226,181,697,3557,7155,5606
5227,110,274,1746,5155,10551
5228,215,564,2700,5424,7395
5229,538,1801,5701,7781,7792
5230,754,2055,5561,7521,5015
5231,747,2903,8568,8813,3482
5232,252,1227,4897,7701,9818
5233,272,1361,6695,9167,4488
5234,256,519,2325,4459,8923
5235,121,376,2888,7321,7795
5236,302,1317,5947,7800,3222
5237,787,1874,5132,6964,5908
5238,861,2300,5021,4971,3367
5239,66,667,7923,11290,6727
5240,196,514,3746,10080,6821
5241,524,1834,5817,8746,6866
5242,822,3074,8488,6571,2609
5243,467,1200,4004,6202,7951
5244,194,800,3656,7243,6927
5245,611,898,2915,3969,11736
5246,978,1476,3831,8618,17174
5247,196,604,2683,6479,10877
5248,150,641,4029,9045,15085
5249,68,377,2815,8520,11096
5250,961,1809,5324,8920,10822
5251,653,2660,8688,7752,3106
5252,256,683,3465,7500,13697
5253,368,1065,4792,7312,8807
5254,222,747,3325,7577,8687
5255,312,866,3739,6934,6118
5256,404,645,2981,7133,7539
5257,482,1983,7260,8470,4996
5258,542,667,2645,5946,7817
5259,607,1824,6554,13618,14397
5260,867,2438,7087,7474,4941
5261,213,988,5556,7877,5475
5262,1355,3226,8814,10202,9562
5263,67,503,5591,11293,7312
5264,1086,2300,6942,8931,10439
5265,400,1422,5816,6002,9627
5266,441,1917,7930,11212,11116
5267,278,748,3258,7476,10534
5268,767,1255,3413,3978,7637
5269,98,368,2764,7593,7927
5270,343,1230,4814,7090,7342
5271,1082,2098,6102,8365,9013
5272,776,1564,5553,13260,16912
5273,408,1333,4853,9362,9227
5274,209,639,4076,7837,5390
5275,617,1119,2949,3486,5326
5276,389,687,2936,5580,7619
5277,152,913,5818,9076,9973
5278,488,1649,5939,9604,12212
5279,361,1319,5586,10822,9790
5280,723,1422,4873,5566,3236
5281,335,1014,4172,6613,10405
5282,812,2271,6932,7457,5500
5283,241,739,2978,6886,10363
5284,137,415,3080,8230,8648
5285,194,641,3132,5371,8587
5286,439,848,3300,6720,6045
5287,958,1490,4128,8035,13491
5288,361,1250,5360,8705,5208
5289,136,495,2863,9010,8995
5290,781,3088,8277,6533,4956
5291,729,1189,3338,4202,9492
5292,842,3059,8396,8535,3732
5293,226,979,4432,6406,8535
5294,206,743,3514,8287,7407
5295,422,1554,5923,9264,12004
5296,1225,2743,8094,11223,7767
5297,221,1030,4906,7816,5165
5298,1082,2601,6482,6369,4940
5299,116,658,5845,10441,8030
5300,538,1642,6816,10943,9773
5301,331,1085,5346,8431,8498
5302,431,1314,6243,9000,4831
5303,458,1492,5936,6835,10768
5304,218,1202,6449,7549,5448
5305,1080,3424,7810,4819,2726
5306,144,580,2647,6995,8809
5307,257,1298,5450,8759,7192
5308,198,1101,5398,9655,7479
5309,268,911,5253,8421,5398
5310,415,1117,3899,6950,9571
5311,470,1874,7938,8424,6490
5312,156,447,2699,5857,7588
5313,478,1086,4239,7690,6157
5314,150,808,5098,9099,7071
5315,321,1263,4385,7114,5364
5316,185,946,6197,11466,10766
5317,368,1316,4897,7445,6881
5318,1099,2817,5768,4426,2844
5319,284,991,3821,7998,7895
5320,527,1354,5128,9073,7251
5321,146,670,4351,8401,8349
5322,1337,4057,9093,7745,6805
5323,169,611,3948,9872,14954
5324,148,572,3712,9355,15067
5325,570,604,2438,5602,7609
5326,464,1201,4014,6574,6696
5327,243,794,3876,8087,8160
5328,201,680,3764,9571,11577
5329,354,1235,5115,8033,7155
5330,84,809,5084,7377,3664
5331,161,509,2731,7476,9841
5332,376,1055,4007,8408,7477
5333,1366,1772,6123,10210,11802
5334,670,1406,4731,6985,6807
5335,185,630,2977,7403,6735
5336,352,618,2640,5569,6352
5337,81,437,3766,9365,8374
5338,480,2002,7003,8413,7558
5339,179,463,2001,4362,11396
5340,63,317,3704,10449,14140
5341,391,990,4059,9588,10620
5342,661,2094,6195,7676,7190
5343,403,2792,9098,5935,2362
5344,154,190,879,4215,14743
5345,929,2241,8031,12771,8985
5346,142,293,1581,5543,9994
5347,89,495,4848,12042,10107
5348,2839,4136,5774,4807,5231
5349,261,980,4333,7734,6378
5350,564,2228,6779,7484,4234
5351,307,925,3936,4769,10406
5352,228,641,3430,7529,10509
5353,722,1047,2344,2898,9199
5354,257,946,4822,8950,6883
5355,1505,3056,5813,4121,2722
5356,164,750,4219,8394,7418
5357,101,692,4761,8304,6786
5358,529,1518,5177,7389,5524
5359,125,649,4177,8797,8463
5360,270,1139,5272,11606,11686
5361,245,1086,5084,7454,6039
5362,532,1570,5478,6263,6813
5363,219,531,2686,6804,6530
5364,146,492,3189,7867,6929
5365,126,678,4446,10155,8077
5366,210,595,2255,6180,10935
5367,248,1189,5200,7607,5542
5368,408,1439,5778,9356,5259
5369,373,614,2690,5618,8309
5370,1144,2479,6313,7744,9822
5371,194,571,3497,7897,9288
5372,167,996,6742,11083,11949
5373,1213,2085,4127,4232,4637
5374,179,838,4631,7271,4489
5375,539,1623,6301,9123,9269
5376,254,461,1756,3180,14282
5377,319,761,2767,4725,7169
5378,799,1715,3931,5419,6136
5379,296,822,3837,7433,6066
5380,611,1649,6170,6669,8340
5381,142,1025,6164,8319,6135
5382,212,809,4184,7518,6718
5383,140,791,5686,10675,12618
5384,491,646,2405,6392,10855
5385,792,2376,7168,6543,2760
5386,662,1971,6162,8044,6009
5387,236,621,2870,5847,8806
5388,373,1334,5621,8931,6899
5389,314,1554,6878,10945,8762
5390,343,734,2903,5214,10740
5391,1180,2926,7723,7355,4834
5392,268,906,3897,7880,7042
5393,219,660,3651,6351,9778
5394,197,577,3623,7658,6552
5395,464,2307,8074,9567,5286
5396,225,373,1920,4638,9545
5397,717,2101,5867,5405,3625
5398,133,645,4400,10514,8928
5399,105,327,2002,6326,12568
5400,339,752,3330,6417,14829
5401,811,1239,3777,6104,7786
5402,444,2504,10120,9222,7250
5403,535,1556,4731,5573,10893
5404,585,1562,5585,7367,5410
5405,159,387,2541,7679,18797
5406,1003,2010,6345,8742,6721
5407,991,2427,5767,5865,2459
5408,101,313,2998,9457,9371
